ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: _wpcom_is_markdown,Download 1 name,Download 1 URL,Download 2 name,Download 2 URL
0,simple,brandy-houseware-product-1,Black clay coffee mug,1,1,visible,Sleek water pitcher with advanced filtration system and built-in filter replacement indicator.,"The AquaPure Filtered Water Pitcher features a state-of-the-art filtration system that removes impurities and chlorine from tap water, ensuring a clean and refreshing taste. With its sleek, ergonomic design and a capacity of 10 cups, it’s perfect for everyday use. The pitcher also includes a built-in indicator to let you know when it’s time to replace the filter.",,,taxable,,1,,0,0,,,,,1,,30.43,34.43,BMug,Brandy Houseware Demo Prod,,https://images.wpbrandy.com/uploads/houseware-product-1-min.png,,,,,,,,,0,,,,,,,,,,,,,
0,simple,brandy-houseware-product-2,Blue ceramic plant pot with saucer,1,0,visible,"Airtight, leak-proof food storage containers that keep food fresh and are microwave and dishwasher safe.","EverFresh Food Storage Containers come in a set of five with airtight, leak-proof lids that keep your food fresh longer. Made from BPA-free, durable plastic, these containers are microwave, dishwasher, and freezer safe. Their stackable design ensures easy storage and organization in your pantry or fridge.",,,taxable,,1,,0,0,,,,,1,,23.43,34.43,BPot,Brandy Houseware Demo Prod,,https://images.wpbrandy.com/uploads/houseware-product-2-min.png,,,,,,,,,0,,,,,,,,,,,,,
0,simple,brandy-houseware-product-3,"Jade flower vase, blue",1,0,visible,"Soft memory foam bath mat with a non-slip backing, offering comfort and quick drying.","The LuxeComfort Memory Foam Bath Mat provides plush cushioning and superior absorbency right out of the shower. Made with a high-density memory foam core and a non-slip backing, it offers both comfort and safety. The soft, machine-washable cover dries quickly and adds a touch of luxury to your bathroom.",,,taxable,,1,,0,0,,,,,1,,,34.43,BVase,Brandy Houseware Demo Prod,,https://images.wpbrandy.com/uploads/houseware-product-3-min.png,,,,,,,,,0,,,,,,,,,,,,,
0,simple,brandy-houseware-product-4,Blue ceramic serving dish,1,0,visible,"Stainless steel coffee filter that’s reusable and eco-friendly, offering rich flavor and easy cleaning.","The EcoBrew Reusable Coffee Filter is designed to provide a sustainable and eco-friendly alternative to disposable paper filters. Made from stainless steel mesh, it fits most standard coffee makers and ensures a full-bodied, rich coffee flavor. Its easy-to-clean design makes it a convenient and environmentally-conscious choice.",,,taxable,,1,,0,0,,,,,1,,54.43,64.43,BDish,Brandy Houseware Demo Prod,,https://images.wpbrandy.com/uploads/houseware-product-4-min.png,,,,,,,,,0,,,,,,,,,,,,,
0,simple,brandy-houseware-product-5,Gray ceramic flower vase,1,1,visible,Compact induction cooktop with precise temperature control and rapid heating for efficient cooking.,"The ZenCook Induction Cooktop is a compact and efficient portable cooking solution with precise temperature control and rapid heating capabilities. Featuring a sleek touch-control panel and multiple cooking modes, it’s perfect for quick meals or as an extra burner in your kitchen. Its easy-to-clean surface and safety features make it a practical addition to any kitchen.",,,taxable,,1,,0,0,,,,,1,,,34.43,BBowls,Brandy Houseware Demo Prod,,https://images.wpbrandy.com/uploads/houseware-product-5-min.png,,,,,,,,,0,,,,,,,,,,,,,
0,simple,brandy-houseware-product-6,Rustic decorative plant pot,1,1,visible,Ultrasonic diffuser with adjustable mist settings and LED light for a calming aromatic experience.,"The SereneBreeze Ultrasonic Essential Oil Diffuser uses ultrasonic technology to disperse your favorite essential oils into a fine mist, creating a calming and aromatic atmosphere. With adjustable mist settings and a built-in LED light that can cycle through various colors, it’s perfect for enhancing relaxation in any room. The diffuser also features an automatic shut-off function for safety.",,,taxable,,1,,0,0,,,,,1,,,24.55,BDish,Brandy Houseware Demo Prod,,https://images.wpbrandy.com/uploads/houseware-product-6-min.png,,,,,,,,,0,,,,,,,,,,,,,
0,simple,brandy-houseware-product-7,Blue ceramic serving round dish,1,1,visible,Automated robot vacuum with advanced navigation and powerful suction for effortless cleaning.,"The MetroClean Robot Vacuum Cleaner offers convenient, automated cleaning with advanced navigation and powerful suction. Its slim design allows it to reach under furniture and its intelligent sensors help it avoid obstacles and stairs. With programmable cleaning schedules and a large dustbin, it’s designed to keep your floors spotless with minimal effort.",,,taxable,,1,,0,0,,,,,1,,,24.64,BMug,Brandy Houseware Demo Prod,,https://images.wpbrandy.com/uploads/houseware-product-7-min.png,,,,,,,,,0,,,,,,,,,,,,,
0,simple,brandy-houseware-product-8,Blue ceramic luxury bowls,1,0,visible,"Stainless steel coffee filter that’s reusable and eco-friendly, offering rich flavor and easy cleaning.","The AquaPure Filtered Water Pitcher features a state-of-the-art filtration system that removes impurities and chlorine from tap water, ensuring a clean and refreshing taste. With its sleek, ergonomic design and a capacity of 10 cups, it’s perfect for everyday use. The pitcher also includes a built-in indicator to let you know when it’s time to replace the filter.",,,taxable,,1,,0,0,,,,,1,,99.99,127,BPot,Brandy Houseware Demo Prod,,https://images.wpbrandy.com/uploads/houseware-product-8-min.png,,,,,,,,,0,,,,,,,,,,,,,
0,simple,brandy-houseware-product-9,Mug ceramic luxury vassels,1,1,visible,Sleek water pitcher with advanced filtration system and built-in filter replacement indicator.,"The EcoBrew Reusable Coffee Filter is designed to provide a sustainable and eco-friendly alternative to disposable paper filters. Made from stainless steel mesh, it fits most standard coffee makers and ensures a full-bodied, rich coffee flavor. Its easy-to-clean design makes it a convenient and environmentally-conscious choice.",,,taxable,,1,,0,0,,,,,1,,199.99,315,BPot,Brandy Houseware Demo Prod,,https://images.wpbrandy.com/uploads/houseware-product-9-min.png,,,,,,,,,0,,,,,,,,,,,,,
0,simple,brandy-houseware-product-10,Kitchen ceramic luxury tools,1,1,visible,"Airtight, leak-proof food storage containers that keep food fresh and are microwave and dishwasher safe.","The MetroClean Robot Vacuum Cleaner offers convenient, automated cleaning with advanced navigation and powerful suction. Its slim design allows it to reach under furniture and its intelligent sensors help it avoid obstacles and stairs. With programmable cleaning schedules and a large dustbin, it’s designed to keep your floors spotless with minimal effort.",,,taxable,,1,,0,0,,,,,1,,24,43.2,BMug,Brandy Houseware Demo Prod,,https://images.wpbrandy.com/uploads/houseware-product-10-min.png,,,,,,,,,0,,,,,,,,,,,,,
0,grouped,brandy-houseware-product-11,Ceramic luxury bundle,1,0,visible,Sleek water pitcher with advanced filtration system and built-in filter replacement indicator.,"EverFresh Food Storage Containers come in a set of five with airtight, leak-proof lids that keep your food fresh longer. Made from BPA-free, durable plastic, these containers are microwave, dishwasher, and freezer safe. Their stackable design ensures easy storage and organization in your pantry or fridge.",,,taxable,,1,,0,0,,,,,1,,,,BVase,Brandy Houseware Demo Prod,,"https://images.wpbrandy.com/uploads/houseware-product-11-min.png, https://images.wpbrandy.com/uploads/houseware-product-10-min.png, https://images.wpbrandy.com/uploads/houseware-product-8-min.png, https://images.wpbrandy.com/uploads/houseware-product-9-min.png",,,,"brandy-houseware-product-10, brandy-houseware-product-9, brandy-houseware-product-8",,,,,0,,,,,,,,,1,,,,
